No,Title,Writer,Date,Status
15881,서울특별시 상권분석서비스 정보 관련 문의드립니다.,임***,2017-10-25,완료
15882,공공데이터 포털에서 제공 하는 데이터에 대하여,김***,2017-10-25,완료
15883,동네예보정보조회서비스 api 관련 문의,나***,2017-10-25,완료
15879,서울시 구별 성범죄 발생건수 데이터 요청합니다,장***,2017-10-25,완료
15855,위치별 해달 출몰시각 정보조회,최***,2017-10-24,완료
15870,조달청 정보를 가져올수가 없습니다.,박***,2017-10-24,완료
15877,SERVICE_ACCESS_DENIED_ERROR 문의_2,김***,2017-10-25,완료
15876,SERVICE_ACCESS_DENIED_ERROR문의,김***,2017-10-25,완료
15862,API 상세정보에서 상세기능에 관한 내용을 보여주는곳이 바뀐건지 확인 부탁드립니다.,스******,2017-10-24,완료
15871,사업장 정보조회 서비스 API 활용 문의,정***,2017-10-24,완료
15849,버스 위치 정보 조회 서비스 정확도 확인요청,이***,2017-10-23,완료
15691,영화 등급분류 조회 서비스 데이터 문의,K******,2017-09-27,완료
15856,춘천시 공공데이터 관리가 제대로 안되고 있는것으로 생각 됩니다.,정***,2017-10-24,완료
15857,api 자바스크립트 요청은 의미가 없는것 같습니다.,신***,2017-10-24,완료
15863,부산 문화&#x2F;공연&#x2F;전시 정보서비스   에 대해서 질문드립니다,최***,2017-10-24,완료
15865,관세청 서비스에러,김***,2017-10-24,완료
15861,국문 관광정보 서비스 문의,이***,2017-10-24,완료
15858,운영반영에 관한 질문입니다.,곽***,2017-10-24,완료
15854,SERVICE KEY IS NOT REGISTERED ERROR 오류가 발생합니다.,김***,2017-10-24,완료
15853,API오류,박***,2017-10-24,완료
15851,API 호출 시간,김***,2017-10-23,완료
15844,데이터값 문의,이***,2017-10-23,완료
15852,SERVICE ACCESS DENIED ERROR.가 뜹니다,민***,2017-10-23,완료
15847,출몰정보 API에 관한 문의입니다.,정**,2017-10-23,완료
15843,API 호출 오류 장애,이***,2017-10-23,완료
15842,API 호출 오류는 언제쯤 복구가 될까요?,(*****,2017-10-23,완료
15848,수정일 관련,장***,2017-10-23,완료
15846,SERVICE KEY IS NOT REGISTERED ERROR 발생,이***,2017-10-23,완료
15841,나라장터 관련 API 서버 접속 오류,박***,2017-10-23,완료
15801,나라장터 개찰결과 개찰완료 목록 조회 문의,강***,2017-10-18,완료
15840,API 호출이 안되고 있습니다.,노***,2017-10-23,완료
15839,API 호출 오류,(******,2017-10-23,완료
15838,api호출 오류가 발생하고있습니다.,엄***,2017-10-23,완료
15836,api 호출 오류,김***,2017-10-23,완료
15834,부산 문화&#x2F;공연&#x2F;전시 정보서비스 API 문의 드립니다.,최***,2017-10-23,완료
15833,API 호출시 응답없음,위*****,2017-10-23,완료
15828,도착정보조회서비스 정류소별도착예정정보목록조회관련,진***,2017-10-23,완료
15826,서비스키,김***,2017-10-23,완료
15820,인증키,반***,2017-10-20,완료
15819,Service Key 오류 문의,오***,2017-10-20,완료
15818,일일트래픽에 대해 문의드립니다.,김***,2017-10-20,완료
15815,[재문의] 기상청 기상정보조회 개행문자 수정요청,셔***,2017-10-20,완료
15813,api 응답 문의,조***,2017-10-20,완료
15811,서비스 키가 등록 확인 요청,김***,2017-10-20,완료
15805,도시계획정보 API에서 서울시 정보는 제공되지 않나요?,배***,2017-10-19,완료
15807,"[건축인허가정보 서비스] 건축인허가 주차장 조회, 건축인허가 기본개요 조회 관련 문의",김***,2017-10-19,완료
15804,시내버스 open api 속도 문제,강***,2017-10-19,완료
15803,처리상태가 보류일때 의미가 무엇인가요?,최***,2017-10-18,완료
15802,99 에러 소스 코드 확인 부탁드립니다.,이***,2017-10-18,완료
15800,부산 도시철도 운행 정보 api 사용시 SERVICE ACCESS DENIED ERROR,배***,2017-10-18,완료
15797,서비스 상태 문의합니다,박***,2017-10-18,완료
15796,전주무선인터넷api와 전주자전거 보관소api,문***,2017-10-18,완료
15795,부산버스정보시스템 api,최***,2017-10-18,완료
15785,생활기상지수조회와 보건기상지수의 지점정보의 차이가 있나요?,안***,2017-10-17,완료
15791,cctv 설치 개수,임***,2017-10-17,완료
15786,전국 도시공원표준데이터 API문의,신***,2017-10-17,완료
15784,주민등록 인구통계 데이터 개방,최***,2017-10-17,완료
15780,운영 계정 트래픽 증설 문의,임***,2017-10-16,완료
15774,자료요청을 하면 보통 받을수있는시간이 얼마나걸리나요?,이***,2017-10-16,완료
15770,Oasis 필수값 문의,임***,2017-10-16,완료
15772,개발계정에서 운영계정으로 전환,김***,2017-10-16,완료
15771,일일 트래픽 한도 추가 요청,김***,2017-10-16,완료
15764,응급실시간병상조회,차***,2017-10-13,완료
15763,부산시설공단 공영주차장 실시간 주차현황 에러,i******,2017-10-13,완료
15759,OPENAPI 활용신청 요청,한***,2017-10-13,완료
15761,부산 문화 관광정보 인증키를 발급받았는데 인증키사용방법을 모르겠습니다.,안***,2017-10-13,완료
15762,병원평가조회,최***,2017-10-13,완료
15758,oasis 모듈관련 문의..,임***,2017-10-13,완료
15760,건강기능식품 관련 open api,정***,2017-10-13,완료
15757,경기 버스 api 이용 관련 문의 드립니다.,송***,2017-10-13,완료
15756,api 데이터관련,진***,2017-10-12,완료
15755,자원봉사 관련 문의 드립니다.,최***,2017-10-12,완료
15754,API서비스 인증키 관련,임***,2017-10-12,완료
15752,전국 자원봉사관리센터 현황 API관련입니다.,최***,2017-10-11,완료
15708,건강기능식품 상세정보조회 open api,정***,2017-09-29,완료
15750,지진정보 서비스 문의 입니다.,임***,2017-10-11,완료
15734,활용신청 TOP 10 &#x2F; TOP 20관련,한***,2017-10-09,완료
15747,서비스마다 활용 신청하지 않고 공공데이터 포탈의 모든 API 이용이 가능한가요?,김***,2017-10-10,완료
15743,서울특별시 버스 데이터 오류,김***,2017-10-10,완료
15744,이런 API가 있는지 문의드립니다.,옥***,2017-10-10,완료
15739,건강기능식품 대상별 정보조회 open api 관련,정***,2017-10-10,완료
15736,작은도서관 api에 관하여 질문드립니다.,문***,2017-10-10,완료
15738,동물보호관리시스템 유기동물 조회 서비스 오픈 api 오류,강***,2017-10-10,완료
15735,지진정보 서비스 확인 부탁드립니다.,임***,2017-10-10,완료
15728,입찰공고정보 관련 서비스가 되지를 않아서 질문드립니다.,박***,2017-10-06,완료
15732,SERVICE KEY IS NOT REGISTERED ERROR. 가 빈번하게 발생합니다.,김***,2017-10-07,완료
15652,활용신청 건수,한***,2017-09-21,완료
15725,인천공항 open api 운항정보데이타가 다운로드가 안됨니다,김***,2017-10-03,완료
15713,청소년이 성인카드를 썼다고 청소년요금으로 처리가 안되고 환승이 안됩니까?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,조***,2017-09-30,완료
15723,contentsid는 어떻게 얻어오나요?,김***,2017-10-02,완료
15712,동물보호관리시스템 유기동물 조회 서비스 오픈 api 오류,강***,2017-09-29,완료
15705,필수 값 입력 에러,김***,2017-09-29,완료
15704,실거래가 문의,이***,2017-09-29,완료
15703,나이스 - 급식 관련 데이터는 어디에?,유***,2017-09-29,완료
15702,기상청 기상특보정보조회서비스 &gt; 기상정보조회 개행문자 관련,셔***,2017-09-28,완료
15683,의약품 제품 허가 상세정보조회,정***,2017-09-27,완료
15700,정보가 들어오지 않습니다.,디******,2017-09-28,완료
15699,비로그인 상황에서 API 활용신청을 누른 후 로그인을 한 다음 이동 페이지 관련해서 요청 드립니다.,스******,2017-09-28,완료
15697,일조회초과 및 인증키 재등록 문의,김***,2017-09-28,완료
15692,건축물대장의 전유부 기능 관련 문의,조***,2017-09-27,완료
15694,건축물대장 서비스,나***,2017-09-28,완료
15693,신&#41;동네예보정보조회서비스 질문있습니다.,나***,2017-09-28,완료
15684,건강기능식품 상세정보조회 api,정***,2017-09-27,완료
15690,국민연금 API 데이터 관련 질문드립니다.,김***,2017-09-27,완료
15687,검사 부적합 식품정보서비스 데이터가 없습니다.,양***,2017-09-27,완료
15689,SERVICE ACCESS DENIED ERROR. 자꾸 뜨네요...,홍***,2017-09-27,완료
15685,통신판매사업자조회 API 운영계정 신청 철회,정***,2017-09-27,완료
15668,기상청 지상정보조회서비스 문의,김***,2017-09-25,완료
15642,부산 하천수질 정보 조회 최신 데이터가 없습니다.,i******,2017-09-21,완료
15680,api 검색 관련 문의,김***,2017-09-26,완료
15674,노선정보조회서비스 및 버스위치정보조회 서비스 API 호출이 안 됩니다.,양***,2017-09-25,완료
15672,집합건물 아파트 등의 단지 동 정보,조***,2017-09-25,완료
15663,잘못나온 정보 문의,이***,2017-09-23,완료
15676,"유기동물 조회 서비스 의 품종코드,시도코드,시군구코드를 어디에서 확인해야 할지 모르겠습니다.",박***,2017-09-25,완료
15678,API 서비스키 오류,장***,2017-09-25,완료
15677,기상 API 질문드립니다.,백***,2017-09-25,완료
15671,서울특별시 버스도착정보 API 문의,최***,2017-09-25,완료
15670,질병 병기별 통계,조***,2017-09-25,완료
15664,API 응답이 안정적이지 않습니다,박***,2017-09-23,완료
15666,평발 때문에 재검신청,홍***,2017-09-24,완료
15653,장기요양기관 월별 현황 오픈 API 오라클 DB 에러,박***,2017-09-22,완료
15662,공공데이터포털 서비스 이용중단 관련 문의,신***,2017-09-22,완료
15661,기관담당자 권한 요청,조***,2017-09-22,완료
15659,공시지가 문의,이***,2017-09-22,완료
15660,서비스 인증키 에러.,정***,2017-09-22,완료
15654,하천수질 정보조회 운영계정 문의,i******,2017-09-22,완료
15533,판매행위,최***,2017-09-08,완료
15649,공공데이터 추가 서비스 관련,채***,2017-09-21,완료
15648,응답 결과 문의,나***,2017-09-21,완료
15630,건강기능식품정보 서비스 open api 관련,정***,2017-09-20,완료
15645,오류문의,이***,2017-09-21,완료
15633,API가 신청상태에 머물러 있습니다.,오***,2017-09-20,완료
15641,건축인허가정보 OPEN API 활영 관련 문의,정***,2017-09-21,완료
15637,나라장터 입찰정보 API 문의,박***,2017-09-21,완료
15639,국토부 부동산 실거래가 502 에러,장***,2017-09-21,완료
15635,건축물대장정보 api 관련문의,서***,2017-09-21,완료
15634,SERVICE ACCESS DENIED ERROR.,i******,2017-09-21,완료
15631,부산시 시내버스 운행정보 서비스 활용제한,김***,2017-09-20,완료
15609,국가대중교통정보센터&#40;Tago&#41; 오픈API 수정 요청,이***,2017-09-19,완료
15627,우편번호 OPEN API 관련,강***,2017-09-20,완료
15629,의약품 제품 허가정보 서비스 open api 관련,정***,2017-09-20,완료
15628,개인회원에서 기관회원으로 전환 가능여부,이***,2017-09-20,완료
15626,작업환경측정결과보고서,김***,2017-09-20,완료
15625,영화진흥위원회,나***,2017-09-20,완료
15623,물질안전보건자료 조회 시 Response null 값 출력,오***,2017-09-20,완료
15612,물질안전보건자료 요청시 HTTP 307 결과 받습니다.,장***,2017-09-19,완료
15619,재문의드립니다.,김***,2017-09-20,완료
15618,문의드립니다.,김***,2017-09-20,완료
15608,건축대장표제부 [국토교통부] 데이터 확인 요청,전***,2017-09-19,완료
15548,항공권 API 관련 문의,이***,2017-09-12,완료
15607,경기버스 api 에러관련,박***,2017-09-19,완료
15601,서비스 URL에 정상 접속 되지 않습니다.,이***,2017-09-19,완료
15604,서비스 조회 한도 증가 요청,이***,2017-09-19,완료
15603,공무원이 공공데이터 신청을 할 수 있는지요?,최***,2017-09-19,완료
15598,공공데이터 이용 신청,채***,2017-09-18,완료
15595,인증키로 오픈 API 호출시 오류발생건,김***,2017-09-18,완료
15597,invalid parameter error,이***,2017-09-18,완료
15583,서울특별시 버스 위치정보 조회 서비스 관련 재문의 드립니다.,정***,2017-09-16,완료
15593,API 신청시 HTTP status 420 error 발생건,김***,2017-09-18,완료
15590,"아파트매매실거래 상세자료, 아파트 전월세 자료 문의, 공시지가문의",이***,2017-09-18,완료
15581,데이터 승인요청,김***,2017-09-15,완료
15589,문의드립니다,이***,2017-09-18,완료
15588,api 확인 부탁드립니다.,이***,2017-09-18,완료
15587,전국도시공원표준데이터 api 서버에러입니다,신***,2017-09-18,완료
15586,건강보험심사평가원 질병소분류 세부통계 2009-2015,유***,2017-09-17,완료
15582,데이터제공관련 문의,이***,2017-09-16,완료
15578,기상청의 지역별 현재날씨 요청방법 문의 드립니다.,강***,2017-09-15,완료
15579,api오류..,최***,2017-09-15,완료
15574,열차정보서비스 데이터 문의,조***,2017-09-15,완료
15575,LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR,김***,2017-09-15,완료
15572,[물질안전보건자료] API 사용시 에러 문의,신***,2017-09-15,완료
15573,한글 UTF-8변환 문의 드립니다.,강***,2017-09-15,완료
15571,국토종주 자전거길 데이터를 받고 싶습니다.,손***,2017-09-14,완료
15570,기상청 지진정보조회 API 운영계정 전환방법 문의,셔***,2017-09-14,완료
15553,건물에너지정보 서비스 관련 질문,정***,2017-09-13,완료
15563,인증키 에러,황***,2017-09-13,완료
15558,특일 정보제공 서비스 &gt; 공휴일 정보에 임시공휴일 정보도 포함되나요?,정***,2017-09-13,완료
15551,안녕하세요~ 울산광역시 BIS정보건으로 문의드립니다.,박***,2017-09-13,완료
15547,SERVICE ACCESS DENIED ERROR.,안***,2017-09-12,완료
15546,요청 항목 문의,김***,2017-09-12,완료
15535,공공데이터 API 활용 문의입니다.,김***,2017-09-09,완료
15545,부산버스정보시스템 API 문의드립니다.,박***,2017-09-12,완료
15532,서울 시내버스 API 버스위치 정보 문의,고****,2017-09-08,완료
15541,오류&#35;30 이 납니다.,변***,2017-09-11,완료
15515,데이터 문의,오***,2017-09-06,완료
15540,인증키 신청관련 문의,김***,2017-09-11,완료
15537,예제를 사용한 코드가 정상적으로 실행되지 않습니다.,박***,2017-09-10,완료
15536,인증키오류,정***,2017-09-09,완료
15539,대기오염정보 조회 서비스 문의,김***,2017-09-11,완료
15530,부산버스정보시스템 속도 개선 건.,장***,2017-09-08,완료
15531,openAPI&#40;&#40;신&#41;동네예보정보조회시스템&#41;&#41; 문의,나***,2017-09-08,완료
15528,API 크롬에서 데이터가 안옵니다.,전***,2017-09-07,완료
15524,SERVICE KEY IS NOT REGISTERED ERROR,김***,2017-09-07,완료
15523,동네예보정보조회시스템 문의드립니다.,나***,2017-09-07,완료
